instance_id,source_id,source_path,relative_path,status,scope,authority,bytes,sha256,mime_type,repo_canonical_path,duplicate_group,notes
src_000819,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-616.png,assets/card-616.png,observed,current repository,repo_observed,140,61c3acb332cdae54ae523cbb5cdecdf8ce8233d61f75e322983c9ddde5c3eef2,image/png,assets/card-616.png,61c3acb332cdae54,
src_000820,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-617.jpg,assets/card-617.jpg,observed,current repository,repo_observed,398,d5ecd8ccca290e90747d47c98ca463611cdb87cbc204f2b82ca37e9f3501ae45,image/jpeg,assets/card-617.jpg,d5ecd8ccca290e90,
src_000821,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-618.jpg,assets/card-618.jpg,observed,current repository,repo_observed,11858,6fb1bea492d68d2ccdf3eebed179ec3713f20484b0bb316a59dcb97f7d0dfc4d,image/jpeg,assets/card-618.jpg,6fb1bea492d68d2c,
src_000822,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-619.png,assets/card-619.png,observed,current repository,repo_observed,2728,ddb268ed795a2aba7ab847c8b3f73f09a2564ca225140bdfb95b3f02cdb8acbc,image/png,assets/card-619.png,,
src_000823,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-620.jpg,assets/card-620.jpg,observed,current repository,repo_observed,11858,6fb1bea492d68d2ccdf3eebed179ec3713f20484b0bb316a59dcb97f7d0dfc4d,image/jpeg,assets/card-620.jpg,6fb1bea492d68d2c,
src_000824,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-621.jpg,assets/card-621.jpg,observed,current repository,repo_observed,543,5c318c3e9426c3ad21c53a31cd578bebc13c0d504448685a534bc1096539ac0b,image/jpeg,assets/card-621.jpg,5c318c3e9426c3ad,
src_000825,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-622.png,assets/card-622.png,observed,current repository,repo_observed,167,1eb13c6d73c3f34c5a21dde4372b632cde03ab966be931e9953c8718101506e8,image/png,assets/card-622.png,,
src_000826,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-623.jpg,assets/card-623.jpg,observed,current repository,repo_observed,543,5c318c3e9426c3ad21c53a31cd578bebc13c0d504448685a534bc1096539ac0b,image/jpeg,assets/card-623.jpg,5c318c3e9426c3ad,
src_000827,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-624.jpg,assets/card-624.jpg,observed,current repository,repo_observed,422,923e6173b5c33c0d8ca64219352c1d38d363e68eef949ab5dc29ee46aea42f4b,image/jpeg,assets/card-624.jpg,923e6173b5c33c0d,
src_000828,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-625.png,assets/card-625.png,observed,current repository,repo_observed,143,d266b2a65999e5cb924d7949c2eb5c2df7453fb0034560cb42e13a5235d26d65,image/png,assets/card-625.png,,
src_000829,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-626.jpg,assets/card-626.jpg,observed,current repository,repo_observed,422,923e6173b5c33c0d8ca64219352c1d38d363e68eef949ab5dc29ee46aea42f4b,image/jpeg,assets/card-626.jpg,923e6173b5c33c0d,
src_000830,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-627.jpg,assets/card-627.jpg,observed,current repository,repo_observed,399,95e91ef5b5aac150dbf2bc8d9b6ffff31c5952bd071cd81f91e939916b162d2a,image/jpeg,assets/card-627.jpg,95e91ef5b5aac150,
src_000831,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-628.png,assets/card-628.png,observed,current repository,repo_observed,140,d848cbca1b4c24589862fe0fd5c30e5f854ef101387f8451f25c1f8b48934a07,image/png,assets/card-628.png,d848cbca1b4c2458,
src_000832,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-629.jpg,assets/card-629.jpg,observed,current repository,repo_observed,399,95e91ef5b5aac150dbf2bc8d9b6ffff31c5952bd071cd81f91e939916b162d2a,image/jpeg,assets/card-629.jpg,95e91ef5b5aac150,
src_000833,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-630.jpg,assets/card-630.jpg,observed,current repository,repo_observed,398,0a397992baffac373108f2dbb274426ece204f58c725ee827a45437eadb8e403,image/jpeg,assets/card-630.jpg,0a397992baffac37,
src_000834,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-631.png,assets/card-631.png,observed,current repository,repo_observed,140,d848cbca1b4c24589862fe0fd5c30e5f854ef101387f8451f25c1f8b48934a07,image/png,assets/card-631.png,d848cbca1b4c2458,
src_000835,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-632.jpg,assets/card-632.jpg,observed,current repository,repo_observed,398,0a397992baffac373108f2dbb274426ece204f58c725ee827a45437eadb8e403,image/jpeg,assets/card-632.jpg,0a397992baffac37,
src_000836,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-633.jpg,assets/card-633.jpg,observed,current repository,repo_observed,451,f88d954047ed0a1d765ecd200519dd20a6d2fdedee7ed72f12f735a28affb975,image/jpeg,assets/card-633.jpg,f88d954047ed0a1d,
src_000837,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-634.png,assets/card-634.png,observed,current repository,repo_observed,150,7308f745611c8064db1eb43ee90074ad3b4b784ee3b5d677bf0603a8494f7484,image/png,assets/card-634.png,,
src_000838,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-635.jpg,assets/card-635.jpg,observed,current repository,repo_observed,451,f88d954047ed0a1d765ecd200519dd20a6d2fdedee7ed72f12f735a28affb975,image/jpeg,assets/card-635.jpg,f88d954047ed0a1d,
src_000839,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-636.jpg,assets/card-636.jpg,observed,current repository,repo_observed,459,46fd85db3711d4868980cb2a412c279b11ffda65315b19b5c06531cc5a3083d9,image/jpeg,assets/card-636.jpg,46fd85db3711d486,
src_000840,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-637.png,assets/card-637.png,observed,current repository,repo_observed,149,fde65b6b0186d44146b1fb92083c19a2aeb3359294aead6ccaabcad77db5bf15,image/png,assets/card-637.png,fde65b6b0186d441,
src_000841,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-638.jpg,assets/card-638.jpg,observed,current repository,repo_observed,459,46fd85db3711d4868980cb2a412c279b11ffda65315b19b5c06531cc5a3083d9,image/jpeg,assets/card-638.jpg,46fd85db3711d486,
src_000842,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-639.jpg,assets/card-639.jpg,observed,current repository,repo_observed,421,4a78f297800fe86219d82823ca19b2c91d8205e2b0d0f6805e0c382dc45e6f82,image/jpeg,assets/card-639.jpg,4a78f297800fe862,
src_000843,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-640.png,assets/card-640.png,observed,current repository,repo_observed,143,3986b61f3205be2b112550f89f15c68b977fd92476b6dab0c0e0280345596f03,image/png,assets/card-640.png,3986b61f3205be2b,
src_000844,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-641.jpg,assets/card-641.jpg,observed,current repository,repo_observed,421,4a78f297800fe86219d82823ca19b2c91d8205e2b0d0f6805e0c382dc45e6f82,image/jpeg,assets/card-641.jpg,4a78f297800fe862,
src_000845,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-642.jpg,assets/card-642.jpg,observed,current repository,repo_observed,422,867cee55252979666f94201388e96a3b245a59af7d911022057b9ba73e5f3258,image/jpeg,assets/card-642.jpg,867cee5525297966,
src_000846,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-643.png,assets/card-643.png,observed,current repository,repo_observed,144,df3827dc6b4ac0d5f46b523b4e3e70a2f0f5f55655c3f9220af2364dd367680a,image/png,assets/card-643.png,,
src_000847,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-644.jpg,assets/card-644.jpg,observed,current repository,repo_observed,422,867cee55252979666f94201388e96a3b245a59af7d911022057b9ba73e5f3258,image/jpeg,assets/card-644.jpg,867cee5525297966,
src_000848,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-645.jpg,assets/card-645.jpg,observed,current repository,repo_observed,419,8cbcc08abbe7c6a376b15b586b92575e14e6918fecd1fb18b773f03d693a8fd1,image/jpeg,assets/card-645.jpg,8cbcc08abbe7c6a3,
src_000849,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-646.png,assets/card-646.png,observed,current repository,repo_observed,143,8f216cf892e589dbe96b4794eaaaee6aa1606c89ff3b11b6302d0e6299e1ae70,image/png,assets/card-646.png,8f216cf892e589db,
src_000850,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-647.jpg,assets/card-647.jpg,observed,current repository,repo_observed,419,8cbcc08abbe7c6a376b15b586b92575e14e6918fecd1fb18b773f03d693a8fd1,image/jpeg,assets/card-647.jpg,8cbcc08abbe7c6a3,
src_000851,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-648.jpg,assets/card-648.jpg,observed,current repository,repo_observed,417,d3d56aa4cb284d0992684bafa5808ee28d41362fc62baa445e4d554db406f461,image/jpeg,assets/card-648.jpg,d3d56aa4cb284d09,
src_000852,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-649.png,assets/card-649.png,observed,current repository,repo_observed,143,8f216cf892e589dbe96b4794eaaaee6aa1606c89ff3b11b6302d0e6299e1ae70,image/png,assets/card-649.png,8f216cf892e589db,
src_000853,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-650.jpg,assets/card-650.jpg,observed,current repository,repo_observed,417,d3d56aa4cb284d0992684bafa5808ee28d41362fc62baa445e4d554db406f461,image/jpeg,assets/card-650.jpg,d3d56aa4cb284d09,
src_000854,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-651.jpg,assets/card-651.jpg,observed,current repository,repo_observed,410,0f2f3abc12075a6450941e35a61a6dce9dbb145e3847b7e1a3006f7f02266eb9,image/jpeg,assets/card-651.jpg,0f2f3abc12075a64,
src_000855,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-652.png,assets/card-652.png,observed,current repository,repo_observed,141,5bbc2a73a81e46fcc90146285c9cea877b5779ae6d9849ada2d06b4c4ff29989,image/png,assets/card-652.png,5bbc2a73a81e46fc,
src_000856,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-653.jpg,assets/card-653.jpg,observed,current repository,repo_observed,410,0f2f3abc12075a6450941e35a61a6dce9dbb145e3847b7e1a3006f7f02266eb9,image/jpeg,assets/card-653.jpg,0f2f3abc12075a64,
src_000857,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-654.jpg,assets/card-654.jpg,observed,current repository,repo_observed,398,f05e90d4ec0e87870208f4cae4529ee0fa2ee81432e60cf5b310b0dcb681b2c8,image/jpeg,assets/card-654.jpg,f05e90d4ec0e8787,
src_000858,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-655.png,assets/card-655.png,observed,current repository,repo_observed,140,d848cbca1b4c24589862fe0fd5c30e5f854ef101387f8451f25c1f8b48934a07,image/png,assets/card-655.png,d848cbca1b4c2458,
src_000859,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-656.jpg,assets/card-656.jpg,observed,current repository,repo_observed,398,f05e90d4ec0e87870208f4cae4529ee0fa2ee81432e60cf5b310b0dcb681b2c8,image/jpeg,assets/card-656.jpg,f05e90d4ec0e8787,
src_000860,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-657.jpg,assets/card-657.jpg,observed,current repository,repo_observed,402,2f264fe3129b886dcf27f35517fa80fb22ee361f4c22bfcff25a42fea97b6092,image/jpeg,assets/card-657.jpg,2f264fe3129b886d,
src_000861,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-658.png,assets/card-658.png,observed,current repository,repo_observed,141,03c162dd13133f1f43548eb0a2d78606aa0bb3fff44bc6e822d42da6469d9d30,image/png,assets/card-658.png,03c162dd13133f1f,
src_000862,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-659.jpg,assets/card-659.jpg,observed,current repository,repo_observed,402,2f264fe3129b886dcf27f35517fa80fb22ee361f4c22bfcff25a42fea97b6092,image/jpeg,assets/card-659.jpg,2f264fe3129b886d,
src_000863,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-660.jpg,assets/card-660.jpg,observed,current repository,repo_observed,398,0a397992baffac373108f2dbb274426ece204f58c725ee827a45437eadb8e403,image/jpeg,assets/card-660.jpg,0a397992baffac37,
src_000864,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-661.png,assets/card-661.png,observed,current repository,repo_observed,140,d848cbca1b4c24589862fe0fd5c30e5f854ef101387f8451f25c1f8b48934a07,image/png,assets/card-661.png,d848cbca1b4c2458,
src_000865,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-662.jpg,assets/card-662.jpg,observed,current repository,repo_observed,398,0a397992baffac373108f2dbb274426ece204f58c725ee827a45437eadb8e403,image/jpeg,assets/card-662.jpg,0a397992baffac37,
src_000866,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-663.jpg,assets/card-663.jpg,observed,current repository,repo_observed,398,fa594cc0e7965d2880d31d1b574135258b501ce0a711d79692bdcd6873d47906,image/jpeg,assets/card-663.jpg,fa594cc0e7965d28,
src_000867,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-664.png,assets/card-664.png,observed,current repository,repo_observed,139,9e4858bf43ca3df7ac98d3d3ff2062f061203341dd248b2a3b7f7733c3b23f23,image/png,assets/card-664.png,9e4858bf43ca3df7,
src_000868,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-665.jpg,assets/card-665.jpg,observed,current repository,repo_observed,398,fa594cc0e7965d2880d31d1b574135258b501ce0a711d79692bdcd6873d47906,image/jpeg,assets/card-665.jpg,fa594cc0e7965d28,
src_000869,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-666.jpg,assets/card-666.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-666.jpg,08faa204351a83c5,
src_000870,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-667.png,assets/card-667.png,observed,current repository,repo_observed,140,61c3acb332cdae54ae523cbb5cdecdf8ce8233d61f75e322983c9ddde5c3eef2,image/png,assets/card-667.png,61c3acb332cdae54,
src_000871,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-668.jpg,assets/card-668.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-668.jpg,08faa204351a83c5,
src_000872,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-669.jpg,assets/card-669.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-669.jpg,08faa204351a83c5,
src_000873,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-670.png,assets/card-670.png,observed,current repository,repo_observed,140,61c3acb332cdae54ae523cbb5cdecdf8ce8233d61f75e322983c9ddde5c3eef2,image/png,assets/card-670.png,61c3acb332cdae54,
src_000874,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-671.jpg,assets/card-671.jpg,observed,current repository,repo_observed,398,08faa204351a83c5ad0ec7638aa8d670a777d170cced40a973dc72037838700a,image/jpeg,assets/card-671.jpg,08faa204351a83c5,
src_000875,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-672.jpg,assets/card-672.jpg,observed,current repository,repo_observed,398,81cc7cde52f93751969d679136c00d5c3bc2427f33b3a41a4e97d1b33f995dad,image/jpeg,assets/card-672.jpg,81cc7cde52f93751,
src_000876,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-673.png,assets/card-673.png,observed,current repository,repo_observed,139,b476831ffc6e95e7303ac4ace55ab64f203acf0e9869b583dd8926a46978f04d,image/png,assets/card-673.png,b476831ffc6e95e7,
src_000877,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-674.jpg,assets/card-674.jpg,observed,current repository,repo_observed,398,81cc7cde52f93751969d679136c00d5c3bc2427f33b3a41a4e97d1b33f995dad,image/jpeg,assets/card-674.jpg,81cc7cde52f93751,
src_000878,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-675.jpg,assets/card-675.jpg,observed,current repository,repo_observed,398,2a458085a22b8b967cd211f1cfedf38b420b3c12761eb4c5ff1f4f5a31eaa32d,image/jpeg,assets/card-675.jpg,2a458085a22b8b96,
src_000879,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-676.png,assets/card-676.png,observed,current repository,repo_observed,139,8265b1229a5b0ca3d529373289c49f23168f6ef25eb8ff5d4ca221a042e40127,image/png,assets/card-676.png,8265b1229a5b0ca3,
src_000880,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-677.jpg,assets/card-677.jpg,observed,current repository,repo_observed,398,2a458085a22b8b967cd211f1cfedf38b420b3c12761eb4c5ff1f4f5a31eaa32d,image/jpeg,assets/card-677.jpg,2a458085a22b8b96,
src_000881,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-678.jpg,assets/card-678.jpg,observed,current repository,repo_observed,3884,f347bebb0fca0cbb2d6dd16eb8a9854ece479d6936d2919deec93c2621150cc0,image/jpeg,assets/card-678.jpg,f347bebb0fca0cbb,
src_000882,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-679.png,assets/card-679.png,observed,current repository,repo_observed,961,23dcaf015bdc0a947a12c2a42cf3f68d43d69cef36326f5bd493918de13390dd,image/png,assets/card-679.png,,
src_000883,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-680.jpg,assets/card-680.jpg,observed,current repository,repo_observed,3884,f347bebb0fca0cbb2d6dd16eb8a9854ece479d6936d2919deec93c2621150cc0,image/jpeg,assets/card-680.jpg,f347bebb0fca0cbb,
src_000884,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-681.jpg,assets/card-681.jpg,observed,current repository,repo_observed,1714,eaaaf9711bed7b5dc81ea6faaf4bbfb22b074f99609ae32f3ad749104b3fd741,image/jpeg,assets/card-681.jpg,eaaaf9711bed7b5d,
src_000885,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-682.png,assets/card-682.png,observed,current repository,repo_observed,404,952021946a7836a521bc99d3e1c3a1e4c8ca6d4b838a108eb5980f687407693c,image/png,assets/card-682.png,,
src_000886,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-683.jpg,assets/card-683.jpg,observed,current repository,repo_observed,1714,eaaaf9711bed7b5dc81ea6faaf4bbfb22b074f99609ae32f3ad749104b3fd741,image/jpeg,assets/card-683.jpg,eaaaf9711bed7b5d,
src_000887,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-684.jpg,assets/card-684.jpg,observed,current repository,repo_observed,2029,c59b9aa3d3f46b128a9c3eabb2bb6fefdc8b9aaec39c6f1624d469dfbfb7f754,image/jpeg,assets/card-684.jpg,c59b9aa3d3f46b12,
src_000888,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-685.png,assets/card-685.png,observed,current repository,repo_observed,548,179a484eff9f4de0c0d941102f9e5ed1d4ff568739d57fc2a4af52c8199fccb1,image/png,assets/card-685.png,,
src_000889,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-686.jpg,assets/card-686.jpg,observed,current repository,repo_observed,2029,c59b9aa3d3f46b128a9c3eabb2bb6fefdc8b9aaec39c6f1624d469dfbfb7f754,image/jpeg,assets/card-686.jpg,c59b9aa3d3f46b12,
src_000890,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-687.jpg,assets/card-687.jpg,observed,current repository,repo_observed,1674,d1fdc4393ae8a070e53e3e0909a3ea92b7b19a9d9d1cff2db80a2a9fb6211418,image/jpeg,assets/card-687.jpg,d1fdc4393ae8a070,
src_000891,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-688.png,assets/card-688.png,observed,current repository,repo_observed,345,945213be51d53fbfde6fa425ad360cb56eb573d8eec2c1830ae4b8ea0584419d,image/png,assets/card-688.png,,
src_000892,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-689.jpg,assets/card-689.jpg,observed,current repository,repo_observed,1674,d1fdc4393ae8a070e53e3e0909a3ea92b7b19a9d9d1cff2db80a2a9fb6211418,image/jpeg,assets/card-689.jpg,d1fdc4393ae8a070,
src_000893,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-690.jpg,assets/card-690.jpg,observed,current repository,repo_observed,1538,87a947e1dcc63a02721dab76174d213d14dc908499631f4446cf79187a79f2c7,image/jpeg,assets/card-690.jpg,87a947e1dcc63a02,
src_000894,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-691.png,assets/card-691.png,observed,current repository,repo_observed,370,c151b623ed498887f04752d2c2d3867f5c797fa4742c2bf4822c193fbd09ee09,image/png,assets/card-691.png,,
src_000895,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-692.jpg,assets/card-692.jpg,observed,current repository,repo_observed,1538,87a947e1dcc63a02721dab76174d213d14dc908499631f4446cf79187a79f2c7,image/jpeg,assets/card-692.jpg,87a947e1dcc63a02,
src_000896,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-693.jpg,assets/card-693.jpg,observed,current repository,repo_observed,1257,a161d6f5f9c4a191edde7e76a7c714fa01aaf9c09b12d95a024e77ef80373184,image/jpeg,assets/card-693.jpg,a161d6f5f9c4a191,
