asset_instance_id,source_instance_id,source_id,source_path,relative_path,repo_canonical_path,sha256,duplicate_group,bytes,image_format,width,height,image_mode,has_alpha,provenance_class,review_batch,review_status,approval_status,usage_status,content_summary,embedded_text_status,identity_sensitivity,notes
vis_001138,src_001155,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-952.png,assets/card-952.png,assets/card-952.png,b3c448879129eeb665622e90e710123e0f58d390ebd87e440c180e68c1ae15d5,b3c448879129eeb6,264,PNG,135,116,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001139,src_001156,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-953.jpg,assets/card-953.jpg,assets/card-953.jpg,5b401b16e61af95e16a3799e5b57f7ad62c6b1db1e5643326b00b215211ae98c,5b401b16e61af95e,1048,JPEG,135,116,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001140,src_001157,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-954.jpg,assets/card-954.jpg,assets/card-954.jpg,f3fa3b992b0f191e6e41f94912ac75d12c676ba80ef1feacbbe6f17ae9b14563,f3fa3b992b0f191e,895,JPEG,112,109,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001141,src_001158,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-955.png,assets/card-955.png,assets/card-955.png,21fd955bcd0a80c8babf724ae97e74eadfb3dba2ffceeaf410b591e6d6b5eb16,21fd955bcd0a80c8,239,PNG,112,109,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001142,src_001159,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-956.jpg,assets/card-956.jpg,assets/card-956.jpg,f3fa3b992b0f191e6e41f94912ac75d12c676ba80ef1feacbbe6f17ae9b14563,f3fa3b992b0f191e,895,JPEG,112,109,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001143,src_001160,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-957.jpg,assets/card-957.jpg,assets/card-957.jpg,0b589b5dbcfd472c2f713158afe1f5b6125928edeb089b921dbec3585583d555,0b589b5dbcfd472c,1092,JPEG,142,113,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001144,src_001161,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-958.png,assets/card-958.png,assets/card-958.png,87df455e8a6e9427919586edaa6d3404e78fcb8b96769aa10f31ad47f98bbabd,87df455e8a6e9427,265,PNG,142,113,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001145,src_001162,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-959.jpg,assets/card-959.jpg,assets/card-959.jpg,0b589b5dbcfd472c2f713158afe1f5b6125928edeb089b921dbec3585583d555,0b589b5dbcfd472c,1092,JPEG,142,113,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001146,src_001163,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-960.jpg,assets/card-960.jpg,assets/card-960.jpg,d450818be4f56fb47a8e89ad5c62ca661a51937218e15276b881e03c5648f238,d450818be4f56fb4,1487,JPEG,210,199,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001147,src_001164,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-961.png,assets/card-961.png,assets/card-961.png,16b2c5b372f535d73d5005691d343b567f4cf3338604a1e92923b506aa195627,16b2c5b372f535d7,455,PNG,210,199,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001148,src_001165,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-962.jpg,assets/card-962.jpg,assets/card-962.jpg,d450818be4f56fb47a8e89ad5c62ca661a51937218e15276b881e03c5648f238,d450818be4f56fb4,1487,JPEG,210,199,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001149,src_001166,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-963.jpg,assets/card-963.jpg,assets/card-963.jpg,ef73ba690ee7c21fa27e1aaaf99e4132dbd6c2e242eb04c42a8a7d1ab07f2214,ef73ba690ee7c21f,932,JPEG,121,106,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001150,src_001167,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-964.png,assets/card-964.png,assets/card-964.png,d88094467b3a728d2bcdfc3dda17a35fb4f9607ae2039bde762629bb9bc83664,d88094467b3a728d,238,PNG,121,106,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001151,src_001168,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-965.jpg,assets/card-965.jpg,assets/card-965.jpg,ef73ba690ee7c21fa27e1aaaf99e4132dbd6c2e242eb04c42a8a7d1ab07f2214,ef73ba690ee7c21f,932,JPEG,121,106,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001152,src_001169,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-966.jpg,assets/card-966.jpg,assets/card-966.jpg,f4e1da5ed5857f154a85415ce93553c6c2f398eebae6071795b97bfafcd188f1,f4e1da5ed5857f15,1343,JPEG,156,225,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001153,src_001170,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-967.png,assets/card-967.png,assets/card-967.png,76f6394e20ee3417fec75425721ca603701cd46fa6dfa3276f4b0acb779e9539,76f6394e20ee3417,432,PNG,156,225,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001154,src_001171,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-968.jpg,assets/card-968.jpg,assets/card-968.jpg,f4e1da5ed5857f154a85415ce93553c6c2f398eebae6071795b97bfafcd188f1,f4e1da5ed5857f15,1343,JPEG,156,225,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001155,src_001172,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-969.jpg,assets/card-969.jpg,assets/card-969.jpg,7130302f1e718eb8e7acd91df326b1c6649a0d533daeb1f03af23cda63057a02,7130302f1e718eb8,1056,JPEG,167,125,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001156,src_001173,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-970.png,assets/card-970.png,assets/card-970.png,7fb3c7d7039a79ba765c330aedc247371f1c80a35ac39b13449e8a2109348962,7fb3c7d7039a79ba,294,PNG,167,125,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001157,src_001174,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-971.jpg,assets/card-971.jpg,assets/card-971.jpg,7130302f1e718eb8e7acd91df326b1c6649a0d533daeb1f03af23cda63057a02,7130302f1e718eb8,1056,JPEG,167,125,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001158,src_001175,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-972.jpg,assets/card-972.jpg,assets/card-972.jpg,9985de0d5c1a5470d6195f58f71886537523e722fbffd6ad7623d860e0d40e9c,9985de0d5c1a5470,852,JPEG,142,115,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001159,src_001176,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-973.png,assets/card-973.png,assets/card-973.png,6ba1420ab71e7067316a03e348d874d8721a73c53cfadaddf0ed4dff4720a5bd,6ba1420ab71e7067,267,PNG,142,115,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001160,src_001177,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-974.jpg,assets/card-974.jpg,assets/card-974.jpg,9985de0d5c1a5470d6195f58f71886537523e722fbffd6ad7623d860e0d40e9c,9985de0d5c1a5470,852,JPEG,142,115,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001161,src_001178,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-975.jpg,assets/card-975.jpg,assets/card-975.jpg,b9fbc87e43f1c67132bed716bd23c93a3ef8750e5c513435f963587482c0a18c,b9fbc87e43f1c671,710,JPEG,89,82,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001162,src_001179,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-976.png,assets/card-976.png,assets/card-976.png,3eecbc20123c7a47f0e22aa225c1e6f25331edce695203860ad8c8b4f99fdec4,3eecbc20123c7a47,202,PNG,89,82,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001163,src_001180,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-977.jpg,assets/card-977.jpg,assets/card-977.jpg,b9fbc87e43f1c67132bed716bd23c93a3ef8750e5c513435f963587482c0a18c,b9fbc87e43f1c671,710,JPEG,89,82,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001164,src_001181,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-978.jpg,assets/card-978.jpg,assets/card-978.jpg,8b671354e238d09c8ef13bca0e14a22801dade47b5ade14f416080a2e754ba16,8b671354e238d09c,693,JPEG,79,81,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001165,src_001182,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-979.png,assets/card-979.png,assets/card-979.png,098edaf49141611265a7068aec2469755936aeebb6a4414bdf2e854db90256e1,098edaf491416112,182,PNG,79,81,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001166,src_001183,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-980.jpg,assets/card-980.jpg,assets/card-980.jpg,8b671354e238d09c8ef13bca0e14a22801dade47b5ade14f416080a2e754ba16,8b671354e238d09c,693,JPEG,79,81,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001167,src_001184,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-981.jpg,assets/card-981.jpg,assets/card-981.jpg,7b3ae56885f068880984ff846afcffda5b69164297e409ad3a40d648bc594a91,7b3ae56885f06888,702,JPEG,121,82,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001168,src_001185,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-982.png,assets/card-982.png,assets/card-982.png,81acb4810c20da180deda98b4b39ff9e1212f78e78e2b3dfb1997e933fdf0dba,81acb4810c20da18,209,PNG,121,82,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001169,src_001186,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-983.jpg,assets/card-983.jpg,assets/card-983.jpg,7b3ae56885f068880984ff846afcffda5b69164297e409ad3a40d648bc594a91,7b3ae56885f06888,702,JPEG,121,82,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001170,src_001187,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-984.jpg,assets/card-984.jpg,assets/card-984.jpg,64097bf5d2afb38aed5c3b34852349af444ed9f09b8944c7360815856dbf6b87,64097bf5d2afb38a,700,JPEG,91,89,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001171,src_001188,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-985.png,assets/card-985.png,assets/card-985.png,1f290627925f436cbdd84e0bcb8d3a6bc35c00ada9197110961bf33b6f13bf95,1f290627925f436c,210,PNG,91,89,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001172,src_001189,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-986.jpg,assets/card-986.jpg,assets/card-986.jpg,64097bf5d2afb38aed5c3b34852349af444ed9f09b8944c7360815856dbf6b87,64097bf5d2afb38a,700,JPEG,91,89,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001173,src_001190,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-987.jpg,assets/card-987.jpg,assets/card-987.jpg,482ae708ec4d669ec6a2a649ef14fc2e98f721c9af18add1ae9b262735070ce1,482ae708ec4d669e,666,JPEG,90,85,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001174,src_001191,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-988.png,assets/card-988.png,assets/card-988.png,c10e470d1837d1efdfb899f6eb7a3f1746b893597e7d0aaea4bcd578da853da9,c10e470d1837d1ef,205,PNG,90,85,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001175,src_001192,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-989.jpg,assets/card-989.jpg,assets/card-989.jpg,482ae708ec4d669ec6a2a649ef14fc2e98f721c9af18add1ae9b262735070ce1,482ae708ec4d669e,666,JPEG,90,85,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001176,src_001193,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-990.jpg,assets/card-990.jpg,assets/card-990.jpg,ae2cd73d33fbd4382225bf94b230cdd01c4a852ea1ddf8f4fc223f3ecf8801f9,ae2cd73d33fbd438,504,JPEG,83,64,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001177,src_001194,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-991.png,assets/card-991.png,assets/card-991.png,567c519a1b85466e7a368550e1361ce69ce291d7e7aacac2c38543e2f473d33b,567c519a1b85466e,170,PNG,83,64,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001178,src_001195,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-992.jpg,assets/card-992.jpg,assets/card-992.jpg,ae2cd73d33fbd4382225bf94b230cdd01c4a852ea1ddf8f4fc223f3ecf8801f9,ae2cd73d33fbd438,504,JPEG,83,64,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001179,src_001196,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-993.jpg,assets/card-993.jpg,assets/card-993.jpg,55f84cab1639073de0490727186d18a22511bef525e8c670cfc9a9c25146a0d9,55f84cab1639073d,530,JPEG,87,69,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001180,src_001197,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-994.png,assets/card-994.png,assets/card-994.png,7a796cb8ef86740ca3e7c715b9513a3d16fc846e4d27d82c0104c12827b2c625,7a796cb8ef86740c,185,PNG,87,69,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001181,src_001198,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-995.jpg,assets/card-995.jpg,assets/card-995.jpg,55f84cab1639073de0490727186d18a22511bef525e8c670cfc9a9c25146a0d9,55f84cab1639073d,530,JPEG,87,69,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001182,src_001199,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-996.jpg,assets/card-996.jpg,assets/card-996.jpg,c509adf946865a239c9fc57411aad776104decc7b89cf3ce1c66baecbcd0a52a,c509adf946865a23,528,JPEG,93,68,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001183,src_001200,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-997.png,assets/card-997.png,assets/card-997.png,c4f843d266222eb5db7620baa0379262ff33294be8196387b1c992935cfa7d27,c4f843d266222eb5,186,PNG,93,68,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001184,src_001201,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-998.jpg,assets/card-998.jpg,assets/card-998.jpg,c509adf946865a239c9fc57411aad776104decc7b89cf3ce1c66baecbcd0a52a,c509adf946865a23,528,JPEG,93,68,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001185,src_001202,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/card-999.jpg,assets/card-999.jpg,assets/card-999.jpg,2f880d2fecf639c76790169fca9116ec4768e1671b4885e356159ade8d87a712,2f880d2fecf639c7,486,JPEG,65,64,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy cropped layer mask text remnant or export fragment from prior card artwork.,fragment_may_include_text,none_observed,
vis_001186,src_001203,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/portrait-000.png,assets/portrait-000.png,assets/portrait-000.png,b7058a0f8507c88112279dd2f1dee92de77bdf501e8ce2c9cfd1e131b21c7ff1,b7058a0f8507c881,6521,PNG,859,1067,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy portrait export fragment retained for provenance.,unknown,may_include_person,
vis_001187,src_001204,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/portrait-001.jpg,assets/portrait-001.jpg,assets/portrait-001.jpg,390df10bc698f822ff0db7dd836920fae0e09261be56100c92de4d3c91cfb4d8,390df10bc698f822,9412,JPEG,927,1135,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy portrait export fragment retained for provenance.,unknown,may_include_person,
vis_001188,src_001205,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/portrait-002.jpg,assets/portrait-002.jpg,assets/portrait-002.jpg,d0fac5b51a787bbc563d530863f42e9c398ca175e8cdf0b5f61923888dc83ffa,d0fac5b51a787bbc,62116,JPEG,927,1135,RGB,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy portrait export fragment retained for provenance.,unknown,may_include_person,
vis_001189,src_001206,repo_current,/Users/jayjonah/Documents/Codex/2026-08-11/referenced-chatgpt-conversation-this-is-an-2/work/ambers-essential-touch-research/assets/portrait-003.jpg,assets/portrait-003.jpg,assets/portrait-003.jpg,390df10bc698f822ff0db7dd836920fae0e09261be56100c92de4d3c91cfb4d8,390df10bc698f822,9412,JPEG,927,1135,L,False,legacy_export_fragment,repo_legacy_fragments,reviewed,not_approved_as_standalone,not_consumed,Legacy portrait export fragment retained for provenance.,unknown,may_include_person,
